Order ID,Order Date,Customer Name,Region,State,City,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount
CA-2024-10190,2024-01-15,Leo Harris,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Paperclips Box of 500,104.86,44.4,5,0.0
CA-2024-10190,2024-02-23,Ivy Anderson,South,Florida,Miami,Technology,Phones,iPhone 14,2854.2,457.04,7,0.1
CA-2025-10191,2025-09-11,David Chen,Central,Illinois,Chicago,Furniture,Chairs,Leather Executive High-Back Chair,2123.75,23.02,10,0.0
CA-2024-10191,2024-09-18,Bob Johnson,West,California,Los Angeles,Furniture,Tables,Standing Desk Birch Wood,678.59,7.48,3,0.15
CA-2024-10191,2024-02-22,Carol Martinez,South,Georgia,Atlanta,Furniture,Bookcases,Metal Storage Bookshelf,729.98,34.01,7,0.3
CA-2025-10192,2025-07-26,Jack Thomas,South,Florida,Miami,Office Supplies,Binders,Heavy-Duty Presentation Folder,138.86,74.62,2,0.0
CA-2024-10192,2024-09-10,Frank Miller,East,New York,New York City,Technology,Machines,Laminator Core,3743.64,697.74,11,0.0
CA-2025-10192,2025-04-20,Bob Johnson,Central,Texas,Houston,Furniture,Bookcases,Corner Display Cabinet,2080.2,-118.54,12,0.3
CA-2024-10193,2024-04-20,Grace Taylor,East,New York,New York City,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,647.66,-55.47,4,0.5
CA-2025-10193,2025-01-03,Jack Thomas,West,Washington,Seattle,Furniture,Chairs,Ergonomic Mesh Office Chair,1044.96,-98.86,5,0.15
CA-2024-10193,2024-12-05,Frank Miller,East,Massachusetts,Boston,Office Supplies,Fasteners,Push Pins Assorted Colors,441.56,146.13,11,0.0
CA-2025-10194,2025-01-28,Carol Martinez,South,Georgia,Atlanta,Technology,Copiers,Brother Monochrome Copier,1818.73,353.54,8,0.1
CA-2025-10194,2025-03-25,Karen White,South,Georgia,Atlanta,Furniture,Furnishings,Desk Organizer Organizer Tray,1210.5,7.2,11,0.5
CA-2025-10194,2025-01-25,Grace Taylor,Central,Texas,Houston,Office Supplies,Paper,Photo Paper Glossy,41.1,19.21,1,0.2
CA-2025-10195,2025-07-29,Karen White,Central,Illinois,Chicago,Technology,Accessories,USB-C Hub,6576.39,1391.33,9,0.2
CA-2024-10195,2024-05-22,Emily Davis,West,Washington,Seattle,Technology,Accessories,Wireless Mouse,3540.15,687.72,7,0.0
CA-2024-10195,2024-06-21,Bob Johnson,West,California,San Francisco,Technology,Copiers,Brother Monochrome Copier,5298.19,1053.87,7,0.1
CA-2024-10196,2024-08-27,David Chen,Central,Illinois,Chicago,Technology,Phones,OnePlus 11,7125.1,3141.57,8,0.0
CA-2024-10196,2024-06-04,Olivia Lewis,South,Florida,Miami,Technology,Phones,OnePlus 11,4062.97,1091.73,10,0.2
CA-2024-10196,2024-05-21,Leo Harris,West,California,San Francisco,Office Supplies,Fasteners,Paperclips Box of 500,29.51,13.04,2,0.0
CA-2024-10197,2024-01-20,Henry Wilson,South,Florida,Miami,Furniture,Chairs,Stool Adjustable Height,1099.22,-28.57,4,0.15
CA-2024-10197,2024-02-09,Karen White,East,Massachusetts,Boston,Office Supplies,Art,Sketchbook 100 Pages,427.47,249.35,7,0.2
CA-2025-10197,2025-11-08,Olivia Lewis,South,Florida,Miami,Technology,Machines,3D Printer Pro,4351.51,734.49,7,0.2
CA-2025-10198,2025-07-12,Mia Martin,Central,Illinois,Chicago,Technology,Phones,Samsung Galaxy S23,1673.55,338.38,2,0.1
CA-2025-10198,2025-03-17,Leo Harris,West,Washington,Seattle,Technology,Phones,Google Pixel 7,550.83,210.03,6,0.2
CA-2024-10198,2024-09-22,Ivy Anderson,Central,Texas,Houston,Office Supplies,Art,Sketchbook 100 Pages,203.44,108.95,8,0.0
CA-2025-10199,2025-10-16,Nathan Clark,East,Pennsylvania,Philadelphia,Technology,Copiers,HP LaserJet Pro,1163.41,452.32,3,0.2
CA-2025-10199,2025-10-16,Nathan Clark,East,Pennsylvania,Philadelphia,Technology,Copiers,HP LaserJet Pro,1163.41,452.32,3,0.2
CA-2024-10199,2024-08-03,Karen White,Central,Illinois,Chicago,Furniture,Tables,Conference Room Table,2714.61,-364.35,10,0.3
CA-2024-10199,2024-09-16,David Chen,West,California,San Francisco,Office Supplies,Fasteners,Push Pins Assorted Colors,63.07,20.53,2,0.0
CA-2024-10200,2024-09-04,Mia Martin,East,Pennsylvania,Philadelphia,Technology,Phones,Samsung Galaxy S23,1663.48,494.92,7,0.2
CA-2025-10200,2025-05-04,Carol Martinez,East,Pennsylvania,Philadelphia,Technology,Accessories,Wireless Mouse,2858.22,1095.77,5,0.0
CA-2025-10200,2025-09-06,Alice Smith,West,Washington,Seattle,Office Supplies,Binders,Heavy-Duty Presentation Folder,275.47,102.51,4,0.0
CA-2024-10201,2024-01-29,David Chen,East,New York,New York City,Technology,Copiers,Brother Monochrome Copier,1392.83,365.6,5,0.0
CA-2024-10201,2024-12-08,Frank Miller,East,New York,New York City,Technology,Machines,Heavy-Duty Shredder,504.13,160.74,1,0.0
CA-2024-10201,2024-04-19,Bob Johnson,South,Florida,Miami,Technology,Copiers,HP LaserJet Pro,250.48,82.83,1,0.0
CA-2024-10202,2024-02-01,Nathan Clark,East,New York,New York City,Furniture,Chairs,Ergonomic Mesh Office Chair,2042.33,44.64,12,0.5
CA-2024-10202,2024-11-14,Ivy Anderson,West,California,Los Angeles,Technology,Accessories,Noise-Cancelling Headphones,3683.96,1537.7,7,0.1
CA-2025-10202,2025-09-07,Jack Thomas,East,New York,New York City,Technology,Copiers,Brother Monochrome Copier,2851.55,1274.3,10,0.0
CA-2024-10203,2024-04-22,Emily Davis,East,New York,New York City,Technology,Phones,Samsung Galaxy S23,658.72,286.39,3,0.2
CA-2024-10203,2024-02-27,Grace Taylor,East,New York,New York City,Office Supplies,Binders,Zipper Binder Pouch,330.52,165.26,6,0.2
CA-2025-10203,2025-08-27,David Chen,Central,Illinois,Chicago,Technology,Machines,Laminator Core,1629.72,285.5,4,0.0
CA-2024-10204,2024-12-17,Alice Smith,South,Florida,Miami,Technology,Phones,Samsung Galaxy S23,4154.29,1147.09,12,0.0
CA-2024-10204,2024-01-09,Nathan Clark,West,California,Los Angeles,Furniture,Furnishings,Desk Organizer Organizer Tray,360.08,-27.41,1,0.0
CA-2025-10204,2025-07-11,Nathan Clark,West,California,Los Angeles,Furniture,Chairs,Stool Adjustable Height,181.74,-20.58,1,0.3
CA-2025-10205,2025-05-08,Emily Davis,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Ring Binder 2-Inch,284.62,128.84,12,0.2
CA-2024-10205,2024-07-30,Karen White,East,New York,New York City,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,2226.63,-168.98,10,0.3
CA-2024-10205,2024-07-24,Frank Miller,West,California,San Francisco,Office Supplies,Paper,Premium Copy Paper A4,130.92,69.05,2,0.0
CA-2025-10206,2025-05-04,Jack Thomas,Central,Texas,Houston,Furniture,Chairs,Leather Executive High-Back Chair,430.45,-13.88,1,0.0
CA-2024-10206,2024-06-07,Karen White,Central,Illinois,Chicago,Technology,Copiers,HP LaserJet Pro,8088.59,1280.37,10,0.0
CA-2024-10206,2024-02-14,Alice Smith,West,California,Los Angeles,Technology,Machines,3D Printer Pro,122.05,53.75,1,0.0
CA-2024-10207,2024-01-18,Olivia Lewis,Central,Texas,Austin,Office Supplies,Art,Sketchbook 100 Pages,267.05,91.96,10,0.2
CA-2024-10207,2024-11-29,Frank Miller,Central,Illinois,Chicago,Office Supplies,Art,Acrylic Paint Set,200.01,62.65,3,0.0
CA-2024-10207,2024-09-08,Alice Smith,West,California,Los Angeles,Furniture,Chairs,Leather Executive High-Back Chair,3934.14,-373.36,9,0.0
CA-2024-10208,2024-03-22,David Chen,East,Massachusetts,Boston,Furniture,Furnishings,Desk Organizer Organizer Tray,263.16,10.88,1,0.3
CA-2025-10208,2025-07-01,Bob Johnson,East,New York,New York City,Technology,Machines,3D Printer Pro,3793.05,978.38,7,0.1
CA-2024-10208,2024-10-23,Nathan Clark,South,Florida,Miami,Technology,Accessories,Noise-Cancelling Headphones,5227.52,1116.91,7,0.0
CA-2024-10209,2024-03-09,Alice Smith,South,Georgia,Atlanta,Office Supplies,Binders,Heavy-Duty Presentation Folder,16.72,9.4,1,0.2
CA-2024-10209,2024-06-08,David Chen,West,California,San Francisco,Office Supplies,Appliances,Countertop Microwave,386.85,200.1,6,0.0
CA-2024-10209,2024-05-28,Frank Miller,West,Washington,Seattle,Office Supplies,Binders,Ring Binder 2-Inch,422.17,251.59,7,0.0
CA-2024-10210,2024-12-19,David Chen,South,Georgia,Atlanta,Office Supplies,Art,Acrylic Paint Set,73.02,23.16,2,0.0
CA-2024-10210,2024-09-29,Nathan Clark,South,North Carolina,Charlotte,Furniture,Chairs,Ergonomic Mesh Office Chair,1271.95,-44.35,12,0.3
CA-2025-10210,2025-04-24,Bob Johnson,West,Washington,Seattle,Office Supplies,Appliances,Countertop Microwave,500.38,152.04,9,0.2
CA-2024-10211,2024-09-08,Jack Thomas,West,California,Los Angeles,Furniture,Tables,Standing Desk Birch Wood,984.01,2.88,7,0.5
CA-2024-10211,2024-03-09,Nathan Clark,West,Washington,Seattle,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1576.64,-226.88,12,0.3
CA-2024-10211,2024-12-02,Karen White,West,Washington,Seattle,Furniture,Chairs,Leather Executive High-Back Chair,603.97,5.22,7,0.5
CA-2025-10212,2025-06-08,Mia Martin,West,Washington,Seattle,Office Supplies,Fasteners,Push Pins Assorted Colors,165.3,86.3,3,0.0
CA-2024-10212,2024-04-12,Jack Thomas,Central,Texas,Austin,Furniture,Bookcases,4-Shelf Wood Bookcase,815.8,40.32,5,0.0
CA-2025-10212,2025-06-28,Frank Miller,West,Washington,Seattle,Technology,Copiers,Canon ImageRUNNER,1933.37,624.91,12,0.1
CA-2025-10213,2025-08-05,Henry Wilson,South,Georgia,Atlanta,Furniture,Chairs,Stool Adjustable Height,660.08,31.22,3,0.3
CA-2024-10213,2024-11-27,Bob Johnson,South,Georgia,Atlanta,Furniture,Bookcases,4-Shelf Wood Bookcase,511.85,-0.29,2,0.15
CA-2024-10213,2024-01-28,David Chen,West,Washington,Seattle,Furniture,Chairs,Leather Executive High-Back Chair,2431.38,-175.85,9,0.3
CA-2024-10214,2024-02-10,Olivia Lewis,South,Georgia,Atlanta,Technology,Machines,3D Printer Pro,528.39,80.15,1,0.0
CA-2024-10214,2024-01-01,Karen White,East,New York,New York City,Technology,Copiers,Canon ImageRUNNER,3518.62,1350.61,5,0.0
CA-2025-10214,2025-01-30,Emily Davis,Central,Illinois,Chicago,Technology,Machines,Laminator Core,6064.72,1289.25,9,0.2
CA-2024-10215,2024-09-06,Carol Martinez,Central,Illinois,Chicago,Furniture,Furnishings,Desk Organizer Organizer Tray,1533.62,36.41,6,0.0
CA-2024-10215,2024-09-14,Emily Davis,East,Pennsylvania,Philadelphia,Technology,Machines,Heavy-Duty Shredder,1449.61,650.41,9,0.2
CA-2024-10215,2024-05-24,Karen White,East,Pennsylvania,Philadelphia,Technology,Machines,3D Printer Pro,8317.37,2253.7,11,0.0
CA-2025-10216,2025-10-29,Ivy Anderson,Central,Texas,Houston,Furniture,Bookcases,Corner Display Cabinet,1571.08,-31.13,6,0.15
CA-2025-10216,2025-11-14,Jack Thomas,Central,Texas,Austin,Furniture,Furnishings,Desk Organizer Organizer Tray,2183.82,84.89,12,0.15
CA-2025-10216,2025-09-10,Nathan Clark,Central,Illinois,Chicago,Furniture,Chairs,Stool Adjustable Height,1473.41,-164.06,4,0.0
CA-2025-10217,2025-10-19,Leo Harris,East,New York,New York City,Furniture,Bookcases,Metal Storage Bookshelf,2026.75,-16.7,12,0.3
CA-2024-10217,2024-02-12,Jack Thomas,East,New York,New York City,Technology,Accessories,Noise-Cancelling Headphones,10083.45,3924.38,11,0.0
CA-2024-10217,2024-11-13,Mia Martin,West,Washington,Seattle,Furniture,Chairs,Ergonomic Mesh Office Chair,879.83,-20.12,3,0.0
CA-2025-10218,2025-10-27,Carol Martinez,East,Pennsylvania,Philadelphia,Furniture,Chairs,Ergonomic Mesh Office Chair,225.74,-28.38,1,0.15
CA-2025-10218,2025-09-20,Carol Martinez,South,Florida,Miami,Technology,Accessories,USB-C Hub,928.77,236.89,3,0.1
CA-2024-10218,2024-08-13,Olivia Lewis,South,Georgia,Atlanta,Office Supplies,Art,Sketchbook 100 Pages,172.14,73.72,5,0.0
CA-2025-10219,2025-04-30,Mia Martin,East,Massachusetts,Boston,Office Supplies,Paper,Recycled Notepad Pack,85.37,33.15,3,0.0
CA-2024-10219,2024-07-27,Olivia Lewis,East,New York,New York City,Furniture,Furnishings,LED Desk Lamp,2914.96,-1.82,9,0.15
CA-2024-10219,2024-07-07,Olivia Lewis,Central,Illinois,Chicago,Technology,Phones,Samsung Galaxy S23,5065.69,1286.47,10,0.0
CA-2025-10220,2025-02-22,Nathan Clark,South,Florida,Miami,Furniture,Chairs,Ergonomic Mesh Office Chair,1601.28,-32.86,8,0.0
CA-2025-10220,2025-12-10,Alice Smith,East,Massachusetts,Boston,Furniture,Chairs,Leather Executive High-Back Chair,2885.62,-12.05,8,0.15
CA-2025-10220,2025-12-10,Alice Smith,East,Massachusetts,Boston,Furniture,Chairs,Leather Executive High-Back Chair,2885.62,-12.05,8,0.15
CA-2025-10220,2025-04-02,Alice Smith,East,New York,New York City,Technology,Phones,Google Pixel 7,4518.06,1246.77,11,0.2
CA-2025-10221,2025-04-06,Frank Miller,West,California,Los Angeles,Furniture,Chairs,Stool Adjustable Height,411.48,-22.74,1,0.0
CA-2025-10221,2025-04-15,Alice Smith,South,North Carolina,Charlotte,Furniture,Bookcases,Metal Storage Bookshelf,137.25,-9.48,1,0.5
CA-2025-10221,2025-04-11,Frank Miller,Central,Illinois,Chicago,Technology,Phones,Google Pixel 7,4758.23,1046.66,12,0.0
CA-2025-10222,2025-09-17,Olivia Lewis,Central,Texas,Houston,Technology,Copiers,Brother Monochrome Copier,2314.28,872.6,12,0.1
CA-2025-10222,2025-05-08,Leo Harris,Central,Texas,Austin,Office Supplies,Art,Sketchbook 100 Pages,85.73,39.4,2,0.2
CA-2025-10222,2025-04-05,Karen White,Central,Texas,Austin,Technology,Machines,3D Printer Pro,2546.1,705.96,5,0.1
CA-2024-10223,2024-08-19,David Chen,Central,Illinois,Chicago,Office Supplies,Appliances,Air Purifier,21.47,8.97,1,0.0
CA-2024-10223,2024-08-16,Henry Wilson,East,Massachusetts,Boston,Office Supplies,Binders,Heavy-Duty Presentation Folder,25.2,9.57,1,0.0
CA-2024-10223,2024-09-17,David Chen,Central,Texas,Houston,Furniture,Tables,Standing Desk Birch Wood,1120.03,-8.96,5,0.5
CA-2025-10224,2025-02-03,Carol Martinez,East,New York,New York City,Technology,Phones,OnePlus 11,70.95,17.71,1,0.2
CA-2025-10224,2025-05-29,Mia Martin,West,Washington,Seattle,Technology,Accessories,Wireless Mouse,3153.66,1283.42,5,0.2
CA-2025-10224,2025-10-21,Leo Harris,Central,Texas,Austin,Office Supplies,Fasteners,Rubber Bands Size 32,544.73,223.06,10,0.2
CA-2025-10225,2025-05-01,Frank Miller,West,California,Los Angeles,Furniture,Furnishings,LED Desk Lamp,1089.82,-87.3,10,0.15
CA-2024-10225,2024-01-31,Karen White,East,Pennsylvania,Philadelphia,Technology,Accessories,Wireless Mouse,1565.78,553.03,8,0.0
CA-2025-10225,2025-05-25,Karen White,Central,Texas,Houston,Furniture,Tables,Conference Room Table,481.0,-30.38,5,0.3
CA-2024-10226,2024-08-18,Frank Miller,South,Florida,Miami,Furniture,Tables,Folding Utility Table,714.11,-11.74,5,0.5
CA-2024-10226,2024-08-01,Jack Thomas,South,North Carolina,Charlotte,Technology,Accessories,Noise-Cancelling Headphones,3823.18,962.27,11,0.2
CA-2025-10226,2025-09-24,Alice Smith,Central,Texas,Austin,Furniture,Tables,Folding Utility Table,684.62,-66.57,11,0.5
CA-2025-10227,2025-02-11,David Chen,East,Massachusetts,Boston,Technology,Phones,OnePlus 11,8128.84,1511.03,9,0.0
CA-2024-10227,2024-04-03,Leo Harris,West,Washington,Seattle,Furniture,Tables,Conference Room Table,1294.67,34.28,12,0.5
CA-2024-10227,2024-09-25,Mia Martin,West,Washington,Seattle,Technology,Copiers,HP LaserJet Pro,7227.05,2880.04,11,0.2
CA-2024-10228,2024-06-23,Olivia Lewis,West,California,Los Angeles,Furniture,Bookcases,4-Shelf Wood Bookcase,3263.15,-316.53,8,0.0
CA-2025-10228,2025-05-09,Mia Martin,South,North Carolina,Charlotte,Office Supplies,Paper,Photo Paper Glossy,486.45,279.89,12,0.2
CA-2025-10228,2025-03-16,Emily Davis,East,New York,New York City,Technology,Phones,OnePlus 11,3515.24,1518.17,11,0.2
CA-2025-10229,2025-04-25,Grace Taylor,West,California,Los Angeles,Technology,Phones,OnePlus 11,971.56,164.07,2,0.2
CA-2024-10229,2024-05-18,Leo Harris,Central,Texas,Austin,Furniture,Bookcases,4-Shelf Wood Bookcase,1265.24,-84.64,4,0.15
CA-2025-10229,2025-09-15,Karen White,Central,Texas,Austin,Office Supplies,Fasteners,Push Pins Assorted Colors,140.01,67.23,10,0.0
CA-2024-10230,2024-11-23,Nathan Clark,West,California,San Francisco,Technology,Accessories,Noise-Cancelling Headphones,2416.4,570.55,7,0.2
CA-2025-10230,2025-06-18,Olivia Lewis,South,Florida,Miami,Furniture,Chairs,Leather Executive High-Back Chair,323.48,10.95,2,0.0
CA-2025-10230,2025-02-14,Henry Wilson,West,Washington,Seattle,Furniture,Chairs,Leather Executive High-Back Chair,1117.04,-33.04,12,0.5
CA-2024-10231,2024-11-23,Bob Johnson,West,Washington,Seattle,Office Supplies,Binders,Ring Binder 2-Inch,470.38,143.83,9,0.2
CA-2025-10231,2025-09-28,Nathan Clark,South,North Carolina,Charlotte,Office Supplies,Appliances,Compact Refrigerator,384.64,219.49,6,0.0
CA-2025-10231,2025-09-28,Nathan Clark,South,North Carolina,Charlotte,Office Supplies,Appliances,Compact Refrigerator,384.64,219.49,6,0.0
CA-2024-10231,2024-02-20,Mia Martin,East,Massachusetts,Boston,Furniture,Tables,Conference Room Table,334.93,-32.74,3,0.5
CA-2024-10232,2024-06-03,Mia Martin,East,New York,New York City,Office Supplies,Paper,Photo Paper Glossy,456.11,212.96,11,0.0
CA-2024-10232,2024-04-01,Grace Taylor,West,California,Los Angeles,Technology,Accessories,Wireless Mouse,7732.51,1797.26,11,0.0
CA-2024-10232,2024-08-23,Leo Harris,East,New York,New York City,Furniture,Chairs,Leather Executive High-Back Chair,2448.47,-296.33,12,0.15
CA-2024-10233,2024-12-23,Emily Davis,Central,Illinois,Chicago,Furniture,Furnishings,LED Desk Lamp,1367.0,48.55,8,0.3
CA-2025-10233,2025-06-15,Mia Martin,West,California,San Francisco,Office Supplies,Binders,Ring Binder 2-Inch,36.01,21.28,1,0.0
CA-2024-10233,2024-05-11,Bob Johnson,East,New York,New York City,Technology,Accessories,Mechanical Keyboard,5401.83,1101.75,9,0.2
CA-2025-10234,2025-03-09,Frank Miller,West,Washington,Seattle,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1573.76,-69.94,7,0.15
CA-2025-10234,2025-05-18,Karen White,East,New York,New York City,Technology,Machines,Laminator Core,5225.21,1394.17,9,0.0
CA-2025-10234,2025-01-09,Jack Thomas,East,Massachusetts,Boston,Technology,Copiers,HP LaserJet Pro,3773.0,1526.55,4,0.0
CA-2024-10235,2024-11-02,Mia Martin,Central,Texas,Austin,Office Supplies,Binders,Ring Binder 2-Inch,885.18,465.56,12,0.0
CA-2024-10235,2024-07-02,David Chen,East,New York,New York City,Furniture,Chairs,Stool Adjustable Height,1057.09,-38.42,6,0.15
CA-2025-10235,2025-02-05,Bob Johnson,Central,Texas,Houston,Office Supplies,Paper,Premium Copy Paper A4,47.29,18.16,3,0.0
CA-2024-10236,2024-12-28,Olivia Lewis,Central,Illinois,Chicago,Office Supplies,Binders,Zipper Binder Pouch,126.91,66.64,5,0.0
CA-2025-10236,2025-07-30,Karen White,South,North Carolina,Charlotte,Furniture,Tables,Conference Room Table,1857.92,-19.45,9,0.0
CA-2025-10236,2025-07-30,Karen White,South,North Carolina,Charlotte,Furniture,Tables,Conference Room Table,1857.92,-19.45,9,0.0
CA-2024-10236,2024-12-31,Frank Miller,West,California,Los Angeles,Furniture,Tables,Conference Room Table,686.43,29.43,5,0.5
CA-2025-10237,2025-06-07,Jack Thomas,East,New York,New York City,Furniture,Bookcases,4-Shelf Wood Bookcase,954.18,-27.23,7,0.3
CA-2025-10237,2025-02-16,Karen White,West,California,San Francisco,Technology,Phones,Google Pixel 7,328.37,119.21,2,0.2
CA-2024-10237,2024-02-17,Frank Miller,South,North Carolina,Charlotte,Technology,Machines,3D Printer Pro,2298.2,792.33,6,0.1
CA-2024-10238,2024-09-26,Henry Wilson,West,Washington,Seattle,Office Supplies,Art,Watercolor Marker Pack,144.97,58.07,4,0.0
CA-2025-10238,2025-03-10,Karen White,South,Georgia,Atlanta,Technology,Copiers,Canon ImageRUNNER,8543.76,2211.46,12,0.0
CA-2024-10238,2024-01-04,Nathan Clark,South,North Carolina,Charlotte,Office Supplies,Binders,Ring Binder 2-Inch,322.9,128.95,8,0.0
CA-2025-10239,2025-08-25,Leo Harris,Central,Texas,Houston,Office Supplies,Binders,Ring Binder 2-Inch,295.2,120.62,10,0.2
CA-2024-10239,2024-03-18,Grace Taylor,East,Massachusetts,Boston,Office Supplies,Paper,Premium Copy Paper A4,9.62,3.88,1,0.0
CA-2025-10239,2025-10-01,Henry Wilson,East,New York,New York City,Technology,Machines,Laminator Core,4952.54,1246.97,9,0.1
CA-2025-10240,2025-02-02,Ivy Anderson,South,North Carolina,Charlotte,Furniture,Tables,Conference Room Table,426.34,-43.67,7,0.5
CA-2024-10240,2024-12-23,Henry Wilson,West,California,San Francisco,Office Supplies,Art,Sketchbook 100 Pages,191.41,113.94,8,0.0
CA-2025-10240,2025-08-25,Karen White,Central,Texas,Houston,Office Supplies,Appliances,Compact Refrigerator,46.84,25.8,3,0.0
CA-2024-10241,2024-11-06,Olivia Lewis,Central,Illinois,Chicago,Office Supplies,Binders,Ring Binder 2-Inch,76.1,34.98,3,0.2
CA-2024-10241,2024-04-14,Nathan Clark,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Push Pins Assorted Colors,201.64,96.89,4,0.2
CA-2024-10241,2024-11-22,Jack Thomas,Central,Texas,Houston,Technology,Phones,Samsung Galaxy S23,4446.37,1157.43,10,0.1
CA-2025-10242,2025-02-10,Emily Davis,South,Georgia,Atlanta,Furniture,Chairs,Ergonomic Mesh Office Chair,3531.3,-21.9,9,0.0
CA-2025-10242,2025-11-25,Carol Martinez,East,New York,New York City,Technology,Accessories,USB-C Hub,8360.75,2399.34,12,0.1
CA-2025-10242,2025-10-04,Henry Wilson,West,California,Los Angeles,Furniture,Furnishings,Desk Organizer Organizer Tray,1230.45,-37.99,3,0.0
CA-2024-10243,2024-10-15,Karen White,Central,Texas,Austin,Technology,Phones,Google Pixel 7,3931.71,1066.04,10,0.0
CA-2025-10243,2025-10-20,Mia Martin,South,North Carolina,Charlotte,Furniture,Tables,Folding Utility Table,753.45,-70.51,2,0.0
CA-2024-10243,2024-12-22,Nathan Clark,South,North Carolina,Charlotte,Technology,Phones,Samsung Galaxy S23,786.62,179.55,7,0.0
CA-2025-10244,2025-05-25,Emily Davis,West,Washington,Seattle,Furniture,Tables,Folding Utility Table,2794.33,-137.16,11,0.3
CA-2024-10244,2024-02-17,Carol Martinez,West,California,Los Angeles,Furniture,Chairs,Stool Adjustable Height,2524.03,-110.06,9,0.15
CA-2025-10244,2025-10-07,Frank Miller,South,Florida,Miami,Technology,Copiers,Brother Monochrome Copier,1053.7,463.59,6,0.2
CA-2025-10245,2025-02-28,Leo Harris,East,Massachusetts,Boston,Technology,Copiers,Canon ImageRUNNER,5401.85,2355.2,7,0.0
CA-2024-10245,2024-01-09,Carol Martinez,West,California,Los Angeles,Technology,Machines,Laminator Core,2014.62,573.32,10,0.2
CA-2024-10245,2024-01-09,Carol Martinez,West,California,Los Angeles,Technology,Machines,Laminator Core,2014.62,573.32,10,0.2
CA-2025-10245,2025-01-15,Henry Wilson,South,Florida,Miami,Office Supplies,Appliances,Air Purifier,34.48,11.25,3,0.2
CA-2025-10246,2025-08-25,Olivia Lewis,West,California,San Francisco,Furniture,Chairs,Ergonomic Mesh Office Chair,1312.41,-90.07,9,0.15
CA-2025-10246,2025-09-06,Bob Johnson,South,Georgia,Atlanta,Office Supplies,Art,Sketchbook 100 Pages,224.02,90.3,7,0.0
CA-2025-10246,2025-04-13,Frank Miller,South,North Carolina,Charlotte,Office Supplies,Appliances,Compact Refrigerator,338.01,127.66,10,0.2
CA-2025-10247,2025-08-04,Mia Martin,Central,Texas,Austin,Furniture,Tables,Folding Utility Table,431.5,3.94,1,0.0
CA-2024-10247,2024-12-11,Carol Martinez,East,Pennsylvania,Philadelphia,Technology,Machines,Laminator Core,1991.46,722.62,4,0.1
CA-2024-10247,2024-11-26,Ivy Anderson,West,California,Los Angeles,Technology,Machines,Heavy-Duty Shredder,854.25,257.24,3,0.2
CA-2025-10248,2025-04-22,Ivy Anderson,Central,Texas,Austin,Furniture,Bookcases,4-Shelf Wood Bookcase,972.86,-76.67,4,0.15
CA-2025-10248,2025-04-08,Jack Thomas,Central,Illinois,Chicago,Technology,Accessories,Wireless Mouse,3847.93,1067.72,7,0.2
CA-2024-10248,2024-07-29,Carol Martinez,East,Pennsylvania,Philadelphia,Furniture,Chairs,Stool Adjustable Height,3056.78,-348.35,9,0.15
CA-2024-10249,2024-06-08,Jack Thomas,South,Florida,Miami,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1258.53,-154.73,8,0.0
CA-2025-10249,2025-04-14,Nathan Clark,Central,Illinois,Chicago,Furniture,Bookcases,Metal Storage Bookshelf,496.02,-12.78,3,0.3
CA-2025-10249,2025-07-22,Leo Harris,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Push Pins Assorted Colors,164.91,94.14,3,0.2
CA-2024-10250,2024-04-11,,Central,Texas,Houston,Furniture,Chairs,Ergonomic Mesh Office Chair,850.4,-66.63,5,0.5
CA-2024-10250,2024-07-13,Jack Thomas,West,Washington,Seattle,Technology,Phones,OnePlus 11,737.79,252.04,1,0.0
CA-2025-10250,2025-08-18,Karen White,South,Florida,Miami,Office Supplies,Paper,Photo Paper Glossy,156.39,90.43,8,0.0
CA-2024-10251,2024-11-30,Henry Wilson,Central,Texas,Houston,Office Supplies,Binders,Ring Binder 2-Inch,171.3,92.48,4,0.0
CA-2024-10251,2024-08-14,Mia Martin,South,Florida,Miami,Furniture,Furnishings,LED Desk Lamp,1331.33,-115.35,4,0.0
CA-2024-10251,2024-09-04,Carol Martinez,East,Pennsylvania,Philadelphia,Technology,Accessories,Mechanical Keyboard,551.74,83.75,1,0.2
CA-2025-10252,2025-07-09,Alice Smith,West,California,San Francisco,Furniture,Bookcases,Corner Display Cabinet,3263.19,-11.96,9,0.15
CA-2025-10252,2025-01-24,Grace Taylor,Central,Texas,Houston,Technology,Phones,iPhone 14,582.09,175.52,1,0.1
CA-2024-10252,2024-08-12,Frank Miller,East,New York,New York City,Furniture,Chairs,Ergonomic Mesh Office Chair,500.7,-2.21,2,0.15
CA-2024-10253,2024-06-18,Grace Taylor,South,Florida,Miami,Office Supplies,Art,Sketchbook 100 Pages,645.53,380.93,12,0.0
CA-2024-10253,2024-09-23,Alice Smith,East,Pennsylvania,Philadelphia,Technology,Machines,Laminator Core,356.29,60.82,1,0.1
